"","Id","ActivityHour","...1.x","Calories","...1.y","TotalIntensity","AverageIntensity","...1","StepTotal"
"1616",1644430081,2016-04-18 18:00:00,1616,151,1616,19,0.316667,1616,498
"1617",1644430081,2016-04-18 19:00:00,1617,383,1617,115,1.916667,1617,3815
"1618",1644430081,2016-04-18 20:00:00,1618,116,1618,9,0.15,1618,209
"1619",1644430081,2016-04-18 21:00:00,1619,85,1619,0,0,1619,0
"1620",1644430081,2016-04-18 22:00:00,1620,84,1620,0,0,1620,0
"1621",1644430081,2016-04-18 23:00:00,1621,84,1621,0,0,1621,0
"1622",1644430081,2016-04-19 00:00:00,1622,84,1622,0,0,1622,0
"1623",1644430081,2016-04-19 01:00:00,1623,84,1623,0,0,1623,0
"1624",1644430081,2016-04-19 02:00:00,1624,84,1624,0,0,1624,0
"1625",1644430081,2016-04-19 03:00:00,1625,84,1625,0,0,1625,0
"1626",1644430081,2016-04-19 04:00:00,1626,84,1626,0,0,1626,0
"1627",1644430081,2016-04-19 05:00:00,1627,84,1627,0,0,1627,0
"1628",1644430081,2016-04-19 06:00:00,1628,84,1628,0,0,1628,0
"1629",1644430081,2016-04-19 07:00:00,1629,84,1629,0,0,1629,0
"1630",1644430081,2016-04-19 08:00:00,1630,144,1630,13,0.216667,1630,524
"1631",1644430081,2016-04-19 09:00:00,1631,116,1631,9,0.15,1631,127
"1632",1644430081,2016-04-19 10:00:00,1632,121,1632,9,0.15,1632,228
"1633",1644430081,2016-04-19 11:00:00,1633,109,1633,7,0.116667,1633,85
"1634",1644430081,2016-04-19 12:00:00,1634,130,1634,12,0.2,1634,323
"1635",1644430081,2016-04-19 13:00:00,1635,109,1635,6,0.1,1635,97
"1636",1644430081,2016-04-19 14:00:00,1636,166,1636,24,0.4,1636,610
"1637",1644430081,2016-04-19 15:00:00,1637,114,1637,8,0.133333,1637,96
"1638",1644430081,2016-04-19 16:00:00,1638,109,1638,6,0.1,1638,66
"1639",1644430081,2016-04-19 17:00:00,1639,128,1639,13,0.216667,1639,274
"1640",1644430081,2016-04-19 18:00:00,1640,219,1640,29,0.483333,1640,1470
"1641",1644430081,2016-04-19 19:00:00,1641,292,1641,76,1.266667,1641,2402
"1642",1644430081,2016-04-19 20:00:00,1642,224,1642,48,0.8,1642,1296
"1643",1644430081,2016-04-19 21:00:00,1643,271,1643,72,1.2,1643,1949
"1644",1644430081,2016-04-19 22:00:00,1644,228,1644,48,0.8,1644,1521
"1645",1644430081,2016-04-19 23:00:00,1645,101,1645,5,0.083333,1645,163
"1646",1644430081,2016-04-20 00:00:00,1646,94,1646,5,0.083333,1646,5
"1647",1644430081,2016-04-20 01:00:00,1647,91,1647,4,0.066667,1647,4
"1648",1644430081,2016-04-20 02:00:00,1648,90,1648,3,0.05,1648,3
"1649",1644430081,2016-04-20 03:00:00,1649,88,1649,2,0.033333,1649,2
"1650",1644430081,2016-04-20 04:00:00,1650,90,1650,3,0.05,1650,3
"1651",1644430081,2016-04-20 05:00:00,1651,90,1651,3,0.05,1651,3
"1652",1644430081,2016-04-20 06:00:00,1652,88,1652,2,0.033333,1652,2
"1653",1644430081,2016-04-20 07:00:00,1653,90,1653,3,0.05,1653,3
"1654",1644430081,2016-04-20 08:00:00,1654,123,1654,8,0.133333,1654,350
"1655",1644430081,2016-04-20 09:00:00,1655,107,1655,3,0.05,1655,94
"1656",1644430081,2016-04-20 10:00:00,1656,117,1656,8,0.133333,1656,200
"1657",1644430081,2016-04-20 11:00:00,1657,105,1657,5,0.083333,1657,51
"1658",1644430081,2016-04-20 12:00:00,1658,98,1658,1,0.016667,1658,6
"1659",1644430081,2016-04-20 13:00:00,1659,122,1659,8,0.133333,1659,369
"1660",1644430081,2016-04-20 14:00:00,1660,131,1660,9,0.15,1660,361
"1661",1644430081,2016-04-20 15:00:00,1661,119,1661,11,0.183333,1661,247
"1662",1644430081,2016-04-20 16:00:00,1662,93,1662,5,0.083333,1662,5
"1663",1644430081,2016-04-20 17:00:00,1663,102,1663,10,0.166667,1663,36
"1664",1644430081,2016-04-20 18:00:00,1664,99,1664,8,0.133333,1664,11
"1665",1644430081,2016-04-20 19:00:00,1665,98,1665,6,0.1,1665,39
"1666",1644430081,2016-04-20 20:00:00,1666,86,1666,1,0.016667,1666,16
"1667",1644430081,2016-04-20 21:00:00,1667,128,1667,13,0.216667,1667,483
"1668",1644430081,2016-04-20 22:00:00,1668,96,1668,3,0.05,1668,134
"1669",1644430081,2016-04-20 23:00:00,1669,85,1669,1,0.016667,1669,9
"1670",1644430081,2016-04-21 00:00:00,1670,84,1670,0,0,1670,0
"1671",1644430081,2016-04-21 01:00:00,1671,84,1671,0,0,1671,0
"1672",1644430081,2016-04-21 02:00:00,1672,84,1672,0,0,1672,0
"1673",1644430081,2016-04-21 03:00:00,1673,84,1673,0,0,1673,0
"1674",1644430081,2016-04-21 04:00:00,1674,84,1674,0,0,1674,0
"1675",1644430081,2016-04-21 05:00:00,1675,84,1675,0,0,1675,0
"1676",1644430081,2016-04-21 06:00:00,1676,84,1676,0,0,1676,0
"1677",1644430081,2016-04-21 07:00:00,1677,84,1677,0,0,1677,0
"1678",1644430081,2016-04-21 08:00:00,1678,84,1678,0,0,1678,0
"1679",1644430081,2016-04-21 09:00:00,1679,84,1679,0,0,1679,0
"1680",1644430081,2016-04-21 10:00:00,1680,86,1680,1,0.016667,1680,16
"1681",1644430081,2016-04-21 11:00:00,1681,91,1681,3,0.05,1681,44
"1682",1644430081,2016-04-21 12:00:00,1682,84,1682,0,0,1682,0
"1683",1644430081,2016-04-21 13:00:00,1683,84,1683,0,0,1683,0
"1684",1644430081,2016-04-21 14:00:00,1684,87,1684,1,0.016667,1684,35
"1685",1644430081,2016-04-21 15:00:00,1685,84,1685,0,0,1685,0
"1686",1644430081,2016-04-21 16:00:00,1686,135,1686,14,0.233333,1686,506
"1687",1644430081,2016-04-21 17:00:00,1687,84,1687,0,0,1687,0
"1688",1644430081,2016-04-21 18:00:00,1688,84,1688,0,0,1688,0
"1689",1644430081,2016-04-21 19:00:00,1689,95,1689,3,0.05,1689,120
"1690",1644430081,2016-04-21 20:00:00,1690,110,1690,9,0.15,1690,320
"1691",1644430081,2016-04-21 21:00:00,1691,101,1691,6,0.1,1691,161
"1692",1644430081,2016-04-21 22:00:00,1692,84,1692,0,0,1692,0
"1693",1644430081,2016-04-21 23:00:00,1693,86,1693,1,0.016667,1693,21
"1694",1644430081,2016-04-22 00:00:00,1694,84,1694,0,0,1694,0
"1695",1644430081,2016-04-22 01:00:00,1695,84,1695,0,0,1695,0
"1696",1644430081,2016-04-22 02:00:00,1696,111,1696,7,0.116667,1696,329
"1697",1644430081,2016-04-22 03:00:00,1697,84,1697,0,0,1697,0
"1698",1644430081,2016-04-22 04:00:00,1698,90,1698,3,0.05,1698,59
"1699",1644430081,2016-04-22 05:00:00,1699,84,1699,0,0,1699,0
"1700",1644430081,2016-04-22 06:00:00,1700,84,1700,0,0,1700,0
"1701",1644430081,2016-04-22 07:00:00,1701,84,1701,0,0,1701,0
"1702",1644430081,2016-04-22 08:00:00,1702,84,1702,0,0,1702,0
"1703",1644430081,2016-04-22 09:00:00,1703,84,1703,0,0,1703,0
"1704",1644430081,2016-04-22 10:00:00,1704,84,1704,0,0,1704,0
"1705",1644430081,2016-04-22 11:00:00,1705,84,1705,0,0,1705,0
"1706",1644430081,2016-04-22 12:00:00,1706,129,1706,9,0.15,1706,556
"1707",1644430081,2016-04-22 13:00:00,1707,150,1707,17,0.283333,1707,720
"1708",1644430081,2016-04-22 14:00:00,1708,151,1708,19,0.316667,1708,756
"1709",1644430081,2016-04-22 15:00:00,1709,85,1709,1,0.016667,1709,11
"1710",1644430081,2016-04-22 16:00:00,1710,109,1710,10,0.166667,1710,263
"1711",1644430081,2016-04-22 17:00:00,1711,85,1711,0,0,1711,0
"1712",1644430081,2016-04-22 18:00:00,1712,84,1712,0,0,1712,0
"1713",1644430081,2016-04-22 19:00:00,1713,88,1713,2,0.033333,1713,23
"1714",1644430081,2016-04-22 20:00:00,1714,156,1714,16,0.266667,1714,819
"1715",1644430081,2016-04-22 21:00:00,1715,95,1715,2,0.033333,1715,137
"1716",1644430081,2016-04-22 22:00:00,1716,84,1716,0,0,1716,0
"1717",1644430081,2016-04-22 23:00:00,1717,84,1717,0,0,1717,0
"1718",1644430081,2016-04-23 00:00:00,1718,84,1718,0,0,1718,0
"1719",1644430081,2016-04-23 01:00:00,1719,87,1719,1,0.016667,1719,24
"1720",1644430081,2016-04-23 02:00:00,1720,87,1720,1,0.016667,1720,23
"1721",1644430081,2016-04-23 03:00:00,1721,84,1721,0,0,1721,0
"1722",1644430081,2016-04-23 04:00:00,1722,84,1722,0,0,1722,0
"1723",1644430081,2016-04-23 05:00:00,1723,84,1723,0,0,1723,0
"1724",1644430081,2016-04-23 06:00:00,1724,84,1724,0,0,1724,0
"1725",1644430081,2016-04-23 07:00:00,1725,84,1725,0,0,1725,0
"1726",1644430081,2016-04-23 08:00:00,1726,89,1726,2,0.033333,1726,8
"1727",1644430081,2016-04-23 09:00:00,1727,84,1727,0,0,1727,0
"1728",1644430081,2016-04-23 10:00:00,1728,84,1728,0,0,1728,0
"1729",1644430081,2016-04-23 11:00:00,1729,84,1729,0,0,1729,0
"1730",1644430081,2016-04-23 12:00:00,1730,84,1730,0,0,1730,0
"1731",1644430081,2016-04-23 13:00:00,1731,84,1731,0,0,1731,0
"1732",1644430081,2016-04-23 14:00:00,1732,84,1732,0,0,1732,0
"1733",1644430081,2016-04-23 15:00:00,1733,84,1733,0,0,1733,0
"1734",1644430081,2016-04-23 16:00:00,1734,98,1734,3,0.05,1734,170
"1735",1644430081,2016-04-23 17:00:00,1735,160,1735,20,0.333333,1735,727
"1736",1644430081,2016-04-23 18:00:00,1736,236,1736,42,0.7,1736,1451
"1737",1644430081,2016-04-23 19:00:00,1737,277,1737,52,0.866667,1737,1984
"1738",1644430081,2016-04-23 20:00:00,1738,275,1738,64,1.066667,1738,2098
"1739",1644430081,2016-04-23 21:00:00,1739,102,1739,4,0.066667,1739,144
"1740",1644430081,2016-04-23 22:00:00,1740,84,1740,0,0,1740,0
"1741",1644430081,2016-04-23 23:00:00,1741,85,1741,1,0.016667,1741,8
"1742",1644430081,2016-04-24 00:00:00,1742,85,1742,1,0.016667,1742,16
"1743",1644430081,2016-04-24 01:00:00,1743,86,1743,1,0.016667,1743,16
"1744",1644430081,2016-04-24 02:00:00,1744,85,1744,1,0.016667,1744,12
"1745",1644430081,2016-04-24 03:00:00,1745,84,1745,0,0,1745,0
"1746",1644430081,2016-04-24 04:00:00,1746,84,1746,0,0,1746,0
"1747",1644430081,2016-04-24 05:00:00,1747,84,1747,0,0,1747,0
"1748",1644430081,2016-04-24 06:00:00,1748,84,1748,0,0,1748,0
"1749",1644430081,2016-04-24 07:00:00,1749,84,1749,0,0,1749,0
"1750",1644430081,2016-04-24 08:00:00,1750,84,1750,0,0,1750,0
"1751",1644430081,2016-04-24 09:00:00,1751,84,1751,0,0,1751,0
"1752",1644430081,2016-04-24 10:00:00,1752,84,1752,0,0,1752,0
"1753",1644430081,2016-04-24 11:00:00,1753,84,1753,0,0,1753,0
"1754",1644430081,2016-04-24 12:00:00,1754,112,1754,7,0.116667,1754,176
"1755",1644430081,2016-04-24 13:00:00,1755,166,1755,14,0.233333,1755,844
"1756",1644430081,2016-04-24 14:00:00,1756,168,1756,12,0.2,1756,871
"1757",1644430081,2016-04-24 15:00:00,1757,129,1757,11,0.183333,1757,368
"1758",1644430081,2016-04-24 16:00:00,1758,89,1758,1,0.016667,1758,6
"1759",1644430081,2016-04-24 17:00:00,1759,116,1759,8,0.133333,1759,288
"1760",1644430081,2016-04-24 18:00:00,1760,99,1760,2,0.033333,1760,45
"1761",1644430081,2016-04-24 19:00:00,1761,134,1761,16,0.266667,1761,336
"1762",1644430081,2016-04-24 20:00:00,1762,129,1762,13,0.216667,1762,313
"1763",1644430081,2016-04-24 21:00:00,1763,84,1763,0,0,1763,0
"1764",1644430081,2016-04-24 22:00:00,1764,86,1764,1,0.016667,1764,22
"1765",1644430081,2016-04-24 23:00:00,1765,86,1765,1,0.016667,1765,8
"1766",1644430081,2016-04-25 00:00:00,1766,84,1766,0,0,1766,0
"1767",1644430081,2016-04-25 01:00:00,1767,84,1767,0,0,1767,0
"1768",1644430081,2016-04-25 02:00:00,1768,84,1768,0,0,1768,0
"1769",1644430081,2016-04-25 03:00:00,1769,84,1769,0,0,1769,0
"1770",1644430081,2016-04-25 04:00:00,1770,84,1770,0,0,1770,0
"1771",1644430081,2016-04-25 05:00:00,1771,84,1771,0,0,1771,0
"1772",1644430081,2016-04-25 06:00:00,1772,84,1772,0,0,1772,0
"1773",1644430081,2016-04-25 07:00:00,1773,84,1773,0,0,1773,0
"1774",1644430081,2016-04-25 08:00:00,1774,142,1774,13,0.216667,1774,541
"1775",1644430081,2016-04-25 09:00:00,1775,99,1775,1,0.016667,1775,7
"1776",1644430081,2016-04-25 10:00:00,1776,180,1776,33,0.55,1776,981
"1777",1644430081,2016-04-25 11:00:00,1777,117,1777,7,0.116667,1777,247
"1778",1644430081,2016-04-25 12:00:00,1778,100,1778,2,0.033333,1778,24
"1779",1644430081,2016-04-25 13:00:00,1779,134,1779,14,0.233333,1779,343
"1780",1644430081,2016-04-25 14:00:00,1780,92,1780,0,0,1780,0
"1781",1644430081,2016-04-25 15:00:00,1781,99,1781,2,0.033333,1781,14
"1782",1644430081,2016-04-25 16:00:00,1782,106,1782,6,0.1,1782,39
"1783",1644430081,2016-04-25 17:00:00,1783,136,1783,12,0.2,1783,421
"1784",1644430081,2016-04-25 18:00:00,1784,126,1784,10,0.166667,1784,283
"1785",1644430081,2016-04-25 19:00:00,1785,143,1785,15,0.25,1785,583
"1786",1644430081,2016-04-25 20:00:00,1786,84,1786,0,0,1786,0
"1787",1644430081,2016-04-25 21:00:00,1787,84,1787,0,0,1787,0
"1788",1644430081,2016-04-25 22:00:00,1788,84,1788,0,0,1788,0
"1789",1644430081,2016-04-25 23:00:00,1789,95,1789,5,0.083333,1789,97
"1790",1644430081,2016-04-26 00:00:00,1790,85,1790,1,0.016667,1790,8
"1791",1644430081,2016-04-26 01:00:00,1791,84,1791,0,0,1791,0
"1792",1644430081,2016-04-26 02:00:00,1792,84,1792,0,0,1792,0
"1793",1644430081,2016-04-26 03:00:00,1793,84,1793,0,0,1793,0
"1794",1644430081,2016-04-26 04:00:00,1794,84,1794,0,0,1794,0
"1795",1644430081,2016-04-26 05:00:00,1795,84,1795,0,0,1795,0
"1796",1644430081,2016-04-26 06:00:00,1796,84,1796,0,0,1796,0
"1797",1644430081,2016-04-26 07:00:00,1797,84,1797,0,0,1797,0
"1798",1644430081,2016-04-26 08:00:00,1798,131,1798,9,0.15,1798,478
"1799",1644430081,2016-04-26 09:00:00,1799,131,1799,12,0.2,1799,368
"1800",1644430081,2016-04-26 10:00:00,1800,100,1800,3,0.05,1800,18
"1801",1644430081,2016-04-26 11:00:00,1801,106,1801,5,0.083333,1801,73
"1802",1644430081,2016-04-26 12:00:00,1802,101,1802,4,0.066667,1802,32
"1803",1644430081,2016-04-26 13:00:00,1803,135,1803,13,0.216667,1803,389
"1804",1644430081,2016-04-26 14:00:00,1804,115,1804,8,0.133333,1804,204
"1805",1644430081,2016-04-26 15:00:00,1805,125,1805,12,0.2,1805,239
"1806",1644430081,2016-04-26 16:00:00,1806,115,1806,8,0.133333,1806,160
"1807",1644430081,2016-04-26 17:00:00,1807,113,1807,8,0.133333,1807,181
"1808",1644430081,2016-04-26 18:00:00,1808,229,1808,41,0.683333,1808,1565
"1809",1644430081,2016-04-26 19:00:00,1809,215,1809,40,0.666667,1809,1123
"1810",1644430081,2016-04-26 20:00:00,1810,183,1810,34,0.566667,1810,802
"1811",1644430081,2016-04-26 21:00:00,1811,329,1811,83,1.383333,1811,2810
"1812",1644430081,2016-04-26 22:00:00,1812,221,1812,53,0.883333,1812,1431
"1813",1644430081,2016-04-26 23:00:00,1813,96,1813,4,0.066667,1813,38
"1814",1644430081,2016-04-27 00:00:00,1814,84,1814,0,0,1814,0
"1815",1644430081,2016-04-27 01:00:00,1815,84,1815,0,0,1815,0
"1816",1644430081,2016-04-27 02:00:00,1816,84,1816,0,0,1816,0
"1817",1644430081,2016-04-27 03:00:00,1817,84,1817,0,0,1817,0
"1818",1644430081,2016-04-27 04:00:00,1818,84,1818,0,0,1818,0
"1819",1644430081,2016-04-27 05:00:00,1819,84,1819,0,0,1819,0
"1820",1644430081,2016-04-27 06:00:00,1820,84,1820,0,0,1820,0
"1821",1644430081,2016-04-27 07:00:00,1821,84,1821,0,0,1821,0
"1822",1644430081,2016-04-27 08:00:00,1822,131,1822,9,0.15,1822,472
"1823",1644430081,2016-04-27 09:00:00,1823,112,1823,7,0.116667,1823,48
"1824",1644430081,2016-04-27 10:00:00,1824,117,1824,9,0.15,1824,73
"1825",1644430081,2016-04-27 11:00:00,1825,118,1825,10,0.166667,1825,148
"1826",1644430081,2016-04-27 12:00:00,1826,101,1826,2,0.033333,1826,78
"1827",1644430081,2016-04-27 13:00:00,1827,141,1827,15,0.25,1827,448
"1828",1644430081,2016-04-27 14:00:00,1828,107,1828,4,0.066667,1828,138
"1829",1644430081,2016-04-27 15:00:00,1829,144,1829,20,0.333333,1829,298
"1830",1644430081,2016-04-27 16:00:00,1830,107,1830,7,0.116667,1830,60
"1831",1644430081,2016-04-27 17:00:00,1831,142,1831,12,0.2,1831,553
"1832",1644430081,2016-04-27 18:00:00,1832,135,1832,13,0.216667,1832,357
"1833",1644430081,2016-04-27 19:00:00,1833,114,1833,6,0.1,1833,314
"1834",1644430081,2016-04-27 20:00:00,1834,95,1834,4,0.066667,1834,45
"1835",1644430081,2016-04-27 21:00:00,1835,84,1835,0,0,1835,0
"1836",1644430081,2016-04-27 22:00:00,1836,84,1836,0,0,1836,0
"1837",1644430081,2016-04-27 23:00:00,1837,84,1837,0,0,1837,0
"1838",1644430081,2016-04-28 00:00:00,1838,84,1838,0,0,1838,0
"1839",1644430081,2016-04-28 01:00:00,1839,84,1839,0,0,1839,0
"1840",1644430081,2016-04-28 02:00:00,1840,84,1840,0,0,1840,0
"1841",1644430081,2016-04-28 03:00:00,1841,84,1841,0,0,1841,0
"1842",1644430081,2016-04-28 04:00:00,1842,84,1842,0,0,1842,0
"1843",1644430081,2016-04-28 05:00:00,1843,84,1843,0,0,1843,0
"1844",1644430081,2016-04-28 06:00:00,1844,84,1844,0,0,1844,0
"1845",1644430081,2016-04-28 07:00:00,1845,84,1845,0,0,1845,0
"1846",1644430081,2016-04-28 08:00:00,1846,123,1846,7,0.116667,1846,378
"1847",1644430081,2016-04-28 09:00:00,1847,112,1847,7,0.116667,1847,111
"1848",1644430081,2016-04-28 10:00:00,1848,126,1848,13,0.216667,1848,194
"1849",1644430081,2016-04-28 11:00:00,1849,108,1849,5,0.083333,1849,53
"1850",1644430081,2016-04-28 12:00:00,1850,102,1850,4,0.066667,1850,27
"1851",1644430081,2016-04-28 13:00:00,1851,120,1851,10,0.166667,1851,164
"1852",1644430081,2016-04-28 14:00:00,1852,107,1852,5,0.083333,1852,30
"1853",1644430081,2016-04-28 15:00:00,1853,130,1853,13,0.216667,1853,243
"1854",1644430081,2016-04-28 16:00:00,1854,120,1854,11,0.183333,1854,117
"1855",1644430081,2016-04-28 17:00:00,1855,139,1855,11,0.183333,1855,513
"1856",1644430081,2016-04-28 18:00:00,1856,213,1856,45,0.75,1856,1356
"1857",1644430081,2016-04-28 19:00:00,1857,272,1857,60,1,1857,2035
"1858",1644430081,2016-04-28 20:00:00,1858,218,1858,47,0.783333,1858,1236
"1859",1644430081,2016-04-28 21:00:00,1859,259,1859,63,1.05,1859,1833
"1860",1644430081,2016-04-28 22:00:00,1860,201,1860,41,0.683333,1860,1115
"1861",1644430081,2016-04-28 23:00:00,1861,84,1861,0,0,1861,0
"1862",1644430081,2016-04-29 00:00:00,1862,84,1862,0,0,1862,0
"1863",1644430081,2016-04-29 01:00:00,1863,84,1863,0,0,1863,0
"1864",1644430081,2016-04-29 02:00:00,1864,84,1864,0,0,1864,0
"1865",1644430081,2016-04-29 03:00:00,1865,84,1865,0,0,1865,0
"1866",1644430081,2016-04-29 04:00:00,1866,84,1866,0,0,1866,0
"1867",1644430081,2016-04-29 05:00:00,1867,84,1867,0,0,1867,0
"1868",1644430081,2016-04-29 06:00:00,1868,84,1868,0,0,1868,0
"1869",1644430081,2016-04-29 07:00:00,1869,122,1869,7,0.116667,1869,366
"1870",1644430081,2016-04-29 08:00:00,1870,102,1870,4,0.066667,1870,36
"1871",1644430081,2016-04-29 09:00:00,1871,101,1871,4,0.066667,1871,24
"1872",1644430081,2016-04-29 10:00:00,1872,127,1872,11,0.183333,1872,336
"1873",1644430081,2016-04-29 11:00:00,1873,134,1873,14,0.233333,1873,338
"1874",1644430081,2016-04-29 12:00:00,1874,96,1874,2,0.033333,1874,11
"1875",1644430081,2016-04-29 13:00:00,1875,133,1875,13,0.216667,1875,363
"1876",1644430081,2016-04-29 14:00:00,1876,141,1876,16,0.266667,1876,469
"1877",1644430081,2016-04-29 15:00:00,1877,135,1877,16,0.266667,1877,290
"1878",1644430081,2016-04-29 16:00:00,1878,116,1878,8,0.133333,1878,76
"1879",1644430081,2016-04-29 17:00:00,1879,168,1879,17,0.283333,1879,755
"1880",1644430081,2016-04-29 18:00:00,1880,97,1880,4,0.066667,1880,59
"1881",1644430081,2016-04-29 19:00:00,1881,85,1881,0,0,1881,0
"1882",1644430081,2016-04-29 20:00:00,1882,85,1882,0,0,1882,0
"1883",1644430081,2016-04-29 21:00:00,1883,97,1883,4,0.066667,1883,53
"1884",1644430081,2016-04-29 22:00:00,1884,84,1884,0,0,1884,0
"1885",1644430081,2016-04-29 23:00:00,1885,84,1885,0,0,1885,0
"1886",1644430081,2016-04-30 00:00:00,1886,84,1886,0,0,1886,0
"1887",1644430081,2016-04-30 01:00:00,1887,84,1887,0,0,1887,0
"1888",1644430081,2016-04-30 02:00:00,1888,84,1888,0,0,1888,0
"1889",1644430081,2016-04-30 03:00:00,1889,84,1889,0,0,1889,0
"1890",1644430081,2016-04-30 04:00:00,1890,84,1890,0,0,1890,0
"1891",1644430081,2016-04-30 05:00:00,1891,84,1891,0,0,1891,0
"1892",1644430081,2016-04-30 06:00:00,1892,84,1892,0,0,1892,0
"1893",1644430081,2016-04-30 07:00:00,1893,204,1893,32,0.533333,1893,1306
"1894",1644430081,2016-04-30 08:00:00,1894,194,1894,36,0.6,1894,1116
"1895",1644430081,2016-04-30 09:00:00,1895,176,1895,33,0.55,1895,687
"1896",1644430081,2016-04-30 10:00:00,1896,168,1896,30,0.5,1896,506
"1897",1644430081,2016-04-30 11:00:00,1897,236,1897,42,0.7,1897,1522
"1898",1644430081,2016-04-30 12:00:00,1898,189,1898,31,0.516667,1898,954
"1899",1644430081,2016-04-30 13:00:00,1899,175,1899,24,0.4,1899,783
"1900",1644430081,2016-04-30 14:00:00,1900,139,1900,13,0.216667,1900,469
"1901",1644430081,2016-04-30 15:00:00,1901,93,1901,3,0.05,1901,51
"1902",1644430081,2016-04-30 16:00:00,1902,85,1902,0,0,1902,0
"1903",1644430081,2016-04-30 17:00:00,1903,159,1903,19,0.316667,1903,694
"1904",1644430081,2016-04-30 18:00:00,1904,323,1904,94,1.566667,1904,2743
"1905",1644430081,2016-04-30 19:00:00,1905,287,1905,60,1,1905,2275
"1906",1644430081,2016-04-30 20:00:00,1906,224,1906,37,0.616667,1906,1363
"1907",1644430081,2016-04-30 21:00:00,1907,307,1907,81,1.35,1907,2543
"1908",1644430081,2016-04-30 22:00:00,1908,212,1908,36,0.6,1908,1201
"1909",1644430081,2016-04-30 23:00:00,1909,84,1909,0,0,1909,0
"1910",1644430081,2016-05-01 00:00:00,1910,84,1910,0,0,1910,0
"1911",1644430081,2016-05-01 01:00:00,1911,84,1911,0,0,1911,0
"1912",1644430081,2016-05-01 02:00:00,1912,84,1912,0,0,1912,0
"1913",1644430081,2016-05-01 03:00:00,1913,84,1913,0,0,1913,0
"1914",1644430081,2016-05-01 04:00:00,1914,84,1914,0,0,1914,0
"1915",1644430081,2016-05-01 05:00:00,1915,84,1915,0,0,1915,0
"1916",1644430081,2016-05-01 06:00:00,1916,84,1916,0,0,1916,0
"1917",1644430081,2016-05-01 07:00:00,1917,84,1917,0,0,1917,0
"1918",1644430081,2016-05-01 08:00:00,1918,84,1918,0,0,1918,0
"1919",1644430081,2016-05-01 09:00:00,1919,84,1919,0,0,1919,0
"1920",1644430081,2016-05-01 10:00:00,1920,84,1920,0,0,1920,0
"1921",1644430081,2016-05-01 11:00:00,1921,84,1921,0,0,1921,0
"1922",1644430081,2016-05-01 12:00:00,1922,129,1922,9,0.15,1922,375
"1923",1644430081,2016-05-01 13:00:00,1923,125,1923,5,0.083333,1923,315
"1924",1644430081,2016-05-01 14:00:00,1924,197,1924,38,0.633333,1924,1234
"1925",1644430081,2016-05-01 15:00:00,1925,109,1925,8,0.133333,1925,162
"1926",1644430081,2016-05-01 16:00:00,1926,202,1926,44,0.733333,1926,1090
"1927",1644430081,2016-05-01 17:00:00,1927,161,1927,20,0.333333,1927,655
"1928",1644430081,2016-05-01 18:00:00,1928,189,1928,34,0.566667,1928,1013
"1929",1644430081,2016-05-01 19:00:00,1929,179,1929,27,0.45,1929,920
"1930",1644430081,2016-05-01 20:00:00,1930,139,1930,18,0.3,1930,368
"1931",1644430081,2016-05-01 21:00:00,1931,84,1931,0,0,1931,0
"1932",1644430081,2016-05-01 22:00:00,1932,84,1932,0,0,1932,0
"1933",1644430081,2016-05-01 23:00:00,1933,84,1933,0,0,1933,0
"1934",1644430081,2016-05-02 00:00:00,1934,84,1934,0,0,1934,0
"1935",1644430081,2016-05-02 01:00:00,1935,84,1935,0,0,1935,0
"1936",1644430081,2016-05-02 02:00:00,1936,84,1936,0,0,1936,0
"1937",1644430081,2016-05-02 03:00:00,1937,84,1937,0,0,1937,0
"1938",1644430081,2016-05-02 04:00:00,1938,84,1938,0,0,1938,0
"1939",1644430081,2016-05-02 05:00:00,1939,84,1939,0,0,1939,0
"1940",1644430081,2016-05-02 06:00:00,1940,84,1940,0,0,1940,0
"1941",1644430081,2016-05-02 07:00:00,1941,84,1941,0,0,1941,0
"1942",1644430081,2016-05-02 08:00:00,1942,84,1942,0,0,1942,0
"1943",1644430081,2016-05-02 09:00:00,1943,84,1943,0,0,1943,0
"1944",1644430081,2016-05-02 10:00:00,1944,84,1944,0,0,1944,0
"1945",1644430081,2016-05-02 11:00:00,1945,132,1945,12,0.2,1945,404
"1946",1644430081,2016-05-02 12:00:00,1946,113,1946,7,0.116667,1946,173
"1947",1644430081,2016-05-02 13:00:00,1947,98,1947,3,0.05,1947,21
"1948",1644430081,2016-05-02 14:00:00,1948,135,1948,16,0.266667,1948,239
"1949",1644430081,2016-05-02 15:00:00,1949,112,1949,7,0.116667,1949,95
"1950",1644430081,2016-05-02 16:00:00,1950,132,1950,16,0.266667,1950,206
"1951",1644430081,2016-05-02 17:00:00,1951,170,1951,18,0.3,1951,794
"1952",1644430081,2016-05-02 18:00:00,1952,171,1952,23,0.383333,1952,685
"1953",1644430081,2016-05-02 19:00:00,1953,171,1953,30,0.5,1953,803
"1954",1644430081,2016-05-02 20:00:00,1954,122,1954,10,0.166667,1954,308
"1955",1644430081,2016-05-02 21:00:00,1955,84,1955,0,0,1955,0
"1956",1644430081,2016-05-02 22:00:00,1956,84,1956,0,0,1956,0
"1957",1644430081,2016-05-02 23:00:00,1957,85,1957,0,0,1957,0
"1958",1644430081,2016-05-03 00:00:00,1958,87,1958,1,0.016667,1958,7
