"","Id","ActivityHour","Calories"
"3787",2022484408,2016-04-18 14:00:00,200
"3788",2022484408,2016-04-18 15:00:00,125
"3789",2022484408,2016-04-18 16:00:00,111
"3790",2022484408,2016-04-18 17:00:00,141
"3791",2022484408,2016-04-18 18:00:00,141
"3792",2022484408,2016-04-18 19:00:00,121
"3793",2022484408,2016-04-18 20:00:00,74
"3794",2022484408,2016-04-18 21:00:00,62
"3795",2022484408,2016-04-18 22:00:00,62
"3796",2022484408,2016-04-18 23:00:00,62
"3797",2022484408,2016-04-19 00:00:00,62
"3798",2022484408,2016-04-19 01:00:00,62
"3799",2022484408,2016-04-19 02:00:00,62
"3800",2022484408,2016-04-19 03:00:00,62
"3801",2022484408,2016-04-19 04:00:00,62
"3802",2022484408,2016-04-19 05:00:00,62
"3803",2022484408,2016-04-19 06:00:00,62
"3804",2022484408,2016-04-19 07:00:00,62
"3805",2022484408,2016-04-19 08:00:00,62
"3806",2022484408,2016-04-19 09:00:00,120
"3807",2022484408,2016-04-19 10:00:00,101
"3808",2022484408,2016-04-19 11:00:00,115
"3809",2022484408,2016-04-19 12:00:00,115
"3810",2022484408,2016-04-19 13:00:00,125
"3811",2022484408,2016-04-19 14:00:00,198
"3812",2022484408,2016-04-19 15:00:00,160
"3813",2022484408,2016-04-19 16:00:00,389
"3814",2022484408,2016-04-19 17:00:00,123
"3815",2022484408,2016-04-19 18:00:00,133
"3816",2022484408,2016-04-19 19:00:00,99
"3817",2022484408,2016-04-19 20:00:00,62
"3818",2022484408,2016-04-19 21:00:00,62
"3819",2022484408,2016-04-19 22:00:00,62
"3820",2022484408,2016-04-19 23:00:00,62
"3821",2022484408,2016-04-20 00:00:00,62
"3822",2022484408,2016-04-20 01:00:00,62
"3823",2022484408,2016-04-20 02:00:00,62
"3824",2022484408,2016-04-20 03:00:00,62
"3825",2022484408,2016-04-20 04:00:00,62
"3826",2022484408,2016-04-20 05:00:00,62
"3827",2022484408,2016-04-20 06:00:00,80
"3828",2022484408,2016-04-20 07:00:00,138
"3829",2022484408,2016-04-20 08:00:00,151
"3830",2022484408,2016-04-20 09:00:00,441
"3831",2022484408,2016-04-20 10:00:00,80
"3832",2022484408,2016-04-20 11:00:00,102
"3833",2022484408,2016-04-20 12:00:00,188
"3834",2022484408,2016-04-20 13:00:00,128
"3835",2022484408,2016-04-20 14:00:00,238
"3836",2022484408,2016-04-20 15:00:00,154
"3837",2022484408,2016-04-20 16:00:00,138
"3838",2022484408,2016-04-20 17:00:00,144
"3839",2022484408,2016-04-20 18:00:00,134
"3840",2022484408,2016-04-20 19:00:00,122
"3841",2022484408,2016-04-20 20:00:00,100
"3842",2022484408,2016-04-20 21:00:00,62
"3843",2022484408,2016-04-20 22:00:00,62
"3844",2022484408,2016-04-20 23:00:00,62
"3845",2022484408,2016-04-21 00:00:00,62
"3846",2022484408,2016-04-21 01:00:00,62
"3847",2022484408,2016-04-21 02:00:00,62
"3848",2022484408,2016-04-21 03:00:00,62
"3849",2022484408,2016-04-21 04:00:00,62
"3850",2022484408,2016-04-21 05:00:00,62
"3851",2022484408,2016-04-21 06:00:00,62
"3852",2022484408,2016-04-21 07:00:00,160
"3853",2022484408,2016-04-21 08:00:00,88
"3854",2022484408,2016-04-21 09:00:00,111
"3855",2022484408,2016-04-21 10:00:00,295
"3856",2022484408,2016-04-21 11:00:00,223
"3857",2022484408,2016-04-21 12:00:00,271
"3858",2022484408,2016-04-21 13:00:00,78
"3859",2022484408,2016-04-21 14:00:00,239
"3860",2022484408,2016-04-21 15:00:00,173
"3861",2022484408,2016-04-21 16:00:00,349
"3862",2022484408,2016-04-21 17:00:00,233
"3863",2022484408,2016-04-21 18:00:00,130
"3864",2022484408,2016-04-21 19:00:00,103
"3865",2022484408,2016-04-21 20:00:00,84
"3866",2022484408,2016-04-21 21:00:00,62
"3867",2022484408,2016-04-21 22:00:00,62
"3868",2022484408,2016-04-21 23:00:00,62
"3869",2022484408,2016-04-22 00:00:00,62
"3870",2022484408,2016-04-22 01:00:00,62
"3871",2022484408,2016-04-22 02:00:00,62
"3872",2022484408,2016-04-22 03:00:00,62
"3873",2022484408,2016-04-22 04:00:00,62
"3874",2022484408,2016-04-22 05:00:00,62
"3875",2022484408,2016-04-22 06:00:00,71
"3876",2022484408,2016-04-22 07:00:00,144
"3877",2022484408,2016-04-22 08:00:00,109
"3878",2022484408,2016-04-22 09:00:00,426
"3879",2022484408,2016-04-22 10:00:00,183
"3880",2022484408,2016-04-22 11:00:00,122
"3881",2022484408,2016-04-22 12:00:00,135
"3882",2022484408,2016-04-22 13:00:00,156
"3883",2022484408,2016-04-22 14:00:00,159
"3884",2022484408,2016-04-22 15:00:00,104
"3885",2022484408,2016-04-22 16:00:00,78
"3886",2022484408,2016-04-22 17:00:00,79
"3887",2022484408,2016-04-22 18:00:00,99
"3888",2022484408,2016-04-22 19:00:00,128
"3889",2022484408,2016-04-22 20:00:00,86
"3890",2022484408,2016-04-22 21:00:00,62
"3891",2022484408,2016-04-22 22:00:00,62
"3892",2022484408,2016-04-22 23:00:00,62
"3893",2022484408,2016-04-23 00:00:00,62
"3894",2022484408,2016-04-23 01:00:00,62
"3895",2022484408,2016-04-23 02:00:00,62
"3896",2022484408,2016-04-23 03:00:00,62
"3897",2022484408,2016-04-23 04:00:00,62
"3898",2022484408,2016-04-23 05:00:00,62
"3899",2022484408,2016-04-23 06:00:00,62
"3900",2022484408,2016-04-23 07:00:00,62
"3901",2022484408,2016-04-23 08:00:00,62
"3902",2022484408,2016-04-23 09:00:00,62
"3903",2022484408,2016-04-23 10:00:00,62
"3904",2022484408,2016-04-23 11:00:00,62
"3905",2022484408,2016-04-23 12:00:00,90
"3906",2022484408,2016-04-23 13:00:00,160
"3907",2022484408,2016-04-23 14:00:00,117
"3908",2022484408,2016-04-23 15:00:00,152
"3909",2022484408,2016-04-23 16:00:00,119
"3910",2022484408,2016-04-23 17:00:00,121
"3911",2022484408,2016-04-23 18:00:00,131
"3912",2022484408,2016-04-23 19:00:00,114
"3913",2022484408,2016-04-23 20:00:00,93
"3914",2022484408,2016-04-23 21:00:00,83
"3915",2022484408,2016-04-23 22:00:00,79
"3916",2022484408,2016-04-23 23:00:00,62
"3917",2022484408,2016-04-24 00:00:00,62
"3918",2022484408,2016-04-24 01:00:00,62
"3919",2022484408,2016-04-24 02:00:00,62
"3920",2022484408,2016-04-24 03:00:00,62
"3921",2022484408,2016-04-24 04:00:00,62
"3922",2022484408,2016-04-24 05:00:00,62
"3923",2022484408,2016-04-24 06:00:00,62
"3924",2022484408,2016-04-24 07:00:00,62
"3925",2022484408,2016-04-24 08:00:00,259
"3926",2022484408,2016-04-24 09:00:00,307
"3927",2022484408,2016-04-24 10:00:00,111
"3928",2022484408,2016-04-24 11:00:00,127
"3929",2022484408,2016-04-24 12:00:00,119
"3930",2022484408,2016-04-24 13:00:00,167
"3931",2022484408,2016-04-24 14:00:00,104
"3932",2022484408,2016-04-24 15:00:00,188
"3933",2022484408,2016-04-24 16:00:00,70
"3934",2022484408,2016-04-24 17:00:00,117
"3935",2022484408,2016-04-24 18:00:00,150
"3936",2022484408,2016-04-24 19:00:00,63
"3937",2022484408,2016-04-24 20:00:00,62
"3938",2022484408,2016-04-24 21:00:00,62
"3939",2022484408,2016-04-24 22:00:00,62
"3940",2022484408,2016-04-24 23:00:00,62
"3941",2022484408,2016-04-25 00:00:00,62
"3942",2022484408,2016-04-25 01:00:00,62
"3943",2022484408,2016-04-25 02:00:00,62
"3944",2022484408,2016-04-25 03:00:00,62
"3945",2022484408,2016-04-25 04:00:00,62
"3946",2022484408,2016-04-25 05:00:00,62
"3947",2022484408,2016-04-25 06:00:00,62
"3948",2022484408,2016-04-25 07:00:00,123
"3949",2022484408,2016-04-25 08:00:00,105
"3950",2022484408,2016-04-25 09:00:00,484
"3951",2022484408,2016-04-25 10:00:00,87
"3952",2022484408,2016-04-25 11:00:00,62
"3953",2022484408,2016-04-25 12:00:00,62
"3954",2022484408,2016-04-25 13:00:00,78
"3955",2022484408,2016-04-25 14:00:00,184
"3956",2022484408,2016-04-25 15:00:00,95
"3957",2022484408,2016-04-25 16:00:00,120
"3958",2022484408,2016-04-25 17:00:00,113
"3959",2022484408,2016-04-25 18:00:00,100
"3960",2022484408,2016-04-25 19:00:00,161
"3961",2022484408,2016-04-25 20:00:00,72
"3962",2022484408,2016-04-25 21:00:00,62
"3963",2022484408,2016-04-25 22:00:00,62
"3964",2022484408,2016-04-25 23:00:00,62
"3965",2022484408,2016-04-26 00:00:00,62
"3966",2022484408,2016-04-26 01:00:00,62
"3967",2022484408,2016-04-26 02:00:00,62
"3968",2022484408,2016-04-26 03:00:00,62
"3969",2022484408,2016-04-26 04:00:00,62
"3970",2022484408,2016-04-26 05:00:00,62
"3971",2022484408,2016-04-26 06:00:00,62
"3972",2022484408,2016-04-26 07:00:00,135
"3973",2022484408,2016-04-26 08:00:00,75
"3974",2022484408,2016-04-26 09:00:00,154
"3975",2022484408,2016-04-26 10:00:00,448
"3976",2022484408,2016-04-26 11:00:00,243
"3977",2022484408,2016-04-26 12:00:00,181
"3978",2022484408,2016-04-26 13:00:00,75
"3979",2022484408,2016-04-26 14:00:00,154
"3980",2022484408,2016-04-26 15:00:00,174
"3981",2022484408,2016-04-26 16:00:00,125
"3982",2022484408,2016-04-26 17:00:00,116
"3983",2022484408,2016-04-26 18:00:00,110
"3984",2022484408,2016-04-26 19:00:00,108
"3985",2022484408,2016-04-26 20:00:00,72
"3986",2022484408,2016-04-26 21:00:00,62
"3987",2022484408,2016-04-26 22:00:00,62
"3988",2022484408,2016-04-26 23:00:00,62
"3989",2022484408,2016-04-27 00:00:00,62
"3990",2022484408,2016-04-27 01:00:00,62
"3991",2022484408,2016-04-27 02:00:00,62
"3992",2022484408,2016-04-27 03:00:00,62
"3993",2022484408,2016-04-27 04:00:00,62
"3994",2022484408,2016-04-27 05:00:00,62
"3995",2022484408,2016-04-27 06:00:00,62
"3996",2022484408,2016-04-27 07:00:00,62
"3997",2022484408,2016-04-27 08:00:00,62
"3998",2022484408,2016-04-27 09:00:00,225
"3999",2022484408,2016-04-27 10:00:00,188
"4000",2022484408,2016-04-27 11:00:00,86
"4001",2022484408,2016-04-27 12:00:00,141
"4002",2022484408,2016-04-27 13:00:00,167
"4003",2022484408,2016-04-27 14:00:00,172
"4004",2022484408,2016-04-27 15:00:00,92
"4005",2022484408,2016-04-27 16:00:00,121
"4006",2022484408,2016-04-27 17:00:00,110
"4007",2022484408,2016-04-27 18:00:00,249
"4008",2022484408,2016-04-27 19:00:00,101
"4009",2022484408,2016-04-27 20:00:00,62
"4010",2022484408,2016-04-27 21:00:00,62
"4011",2022484408,2016-04-27 22:00:00,62
"4012",2022484408,2016-04-27 23:00:00,62
"4013",2022484408,2016-04-28 00:00:00,62
"4014",2022484408,2016-04-28 01:00:00,62
"4015",2022484408,2016-04-28 02:00:00,62
"4016",2022484408,2016-04-28 03:00:00,62
"4017",2022484408,2016-04-28 04:00:00,62
"4018",2022484408,2016-04-28 05:00:00,62
"4019",2022484408,2016-04-28 06:00:00,62
"4020",2022484408,2016-04-28 07:00:00,92
"4021",2022484408,2016-04-28 08:00:00,156
"4022",2022484408,2016-04-28 09:00:00,127
"4023",2022484408,2016-04-28 10:00:00,165
"4024",2022484408,2016-04-28 11:00:00,132
"4025",2022484408,2016-04-28 12:00:00,217
"4026",2022484408,2016-04-28 13:00:00,79
"4027",2022484408,2016-04-28 14:00:00,153
"4028",2022484408,2016-04-28 15:00:00,76
"4029",2022484408,2016-04-28 16:00:00,112
"4030",2022484408,2016-04-28 17:00:00,113
"4031",2022484408,2016-04-28 18:00:00,88
"4032",2022484408,2016-04-28 19:00:00,76
"4033",2022484408,2016-04-28 20:00:00,89
"4034",2022484408,2016-04-28 21:00:00,62
"4035",2022484408,2016-04-28 22:00:00,62
"4036",2022484408,2016-04-28 23:00:00,62
"4037",2022484408,2016-04-29 00:00:00,62
"4038",2022484408,2016-04-29 01:00:00,62
"4039",2022484408,2016-04-29 02:00:00,62
"4040",2022484408,2016-04-29 03:00:00,62
"4041",2022484408,2016-04-29 04:00:00,62
"4042",2022484408,2016-04-29 05:00:00,62
"4043",2022484408,2016-04-29 06:00:00,62
"4044",2022484408,2016-04-29 07:00:00,62
"4045",2022484408,2016-04-29 08:00:00,113
"4046",2022484408,2016-04-29 09:00:00,318
"4047",2022484408,2016-04-29 10:00:00,177
"4048",2022484408,2016-04-29 11:00:00,171
"4049",2022484408,2016-04-29 12:00:00,126
"4050",2022484408,2016-04-29 13:00:00,181
"4051",2022484408,2016-04-29 14:00:00,231
"4052",2022484408,2016-04-29 15:00:00,96
"4053",2022484408,2016-04-29 16:00:00,129
"4054",2022484408,2016-04-29 17:00:00,108
"4055",2022484408,2016-04-29 18:00:00,101
"4056",2022484408,2016-04-29 19:00:00,113
"4057",2022484408,2016-04-29 20:00:00,62
"4058",2022484408,2016-04-29 21:00:00,62
"4059",2022484408,2016-04-29 22:00:00,62
"4060",2022484408,2016-04-29 23:00:00,62
"4061",2022484408,2016-04-30 00:00:00,62
"4062",2022484408,2016-04-30 01:00:00,62
"4063",2022484408,2016-04-30 02:00:00,62
"4064",2022484408,2016-04-30 03:00:00,62
"4065",2022484408,2016-04-30 04:00:00,62
"4066",2022484408,2016-04-30 05:00:00,62
"4067",2022484408,2016-04-30 06:00:00,93
"4068",2022484408,2016-04-30 07:00:00,97
"4069",2022484408,2016-04-30 08:00:00,73
"4070",2022484408,2016-04-30 09:00:00,85
"4071",2022484408,2016-04-30 10:00:00,197
"4072",2022484408,2016-04-30 11:00:00,138
"4073",2022484408,2016-04-30 12:00:00,157
"4074",2022484408,2016-04-30 13:00:00,216
"4075",2022484408,2016-04-30 14:00:00,179
"4076",2022484408,2016-04-30 15:00:00,222
"4077",2022484408,2016-04-30 16:00:00,252
"4078",2022484408,2016-04-30 17:00:00,154
"4079",2022484408,2016-04-30 18:00:00,128
"4080",2022484408,2016-04-30 19:00:00,110
"4081",2022484408,2016-04-30 20:00:00,70
"4082",2022484408,2016-04-30 21:00:00,62
"4083",2022484408,2016-04-30 22:00:00,62
"4084",2022484408,2016-04-30 23:00:00,62
"4085",2022484408,2016-05-01 00:00:00,62
"4086",2022484408,2016-05-01 01:00:00,62
"4087",2022484408,2016-05-01 02:00:00,62
"4088",2022484408,2016-05-01 03:00:00,62
"4089",2022484408,2016-05-01 04:00:00,62
"4090",2022484408,2016-05-01 05:00:00,62
"4091",2022484408,2016-05-01 06:00:00,114
"4092",2022484408,2016-05-01 07:00:00,97
"4093",2022484408,2016-05-01 08:00:00,70
"4094",2022484408,2016-05-01 09:00:00,87
"4095",2022484408,2016-05-01 10:00:00,292
"4096",2022484408,2016-05-01 11:00:00,109
"4097",2022484408,2016-05-01 12:00:00,79
"4098",2022484408,2016-05-01 13:00:00,68
"4099",2022484408,2016-05-01 14:00:00,91
"4100",2022484408,2016-05-01 15:00:00,142
"4101",2022484408,2016-05-01 16:00:00,119
"4102",2022484408,2016-05-01 17:00:00,158
"4103",2022484408,2016-05-01 18:00:00,146
"4104",2022484408,2016-05-01 19:00:00,185
"4105",2022484408,2016-05-01 20:00:00,62
"4106",2022484408,2016-05-01 21:00:00,62
"4107",2022484408,2016-05-01 22:00:00,62
"4108",2022484408,2016-05-01 23:00:00,62
"4109",2022484408,2016-05-02 00:00:00,62
"4110",2022484408,2016-05-02 01:00:00,62
"4111",2022484408,2016-05-02 02:00:00,62
"4112",2022484408,2016-05-02 03:00:00,62
"4113",2022484408,2016-05-02 04:00:00,62
"4114",2022484408,2016-05-02 05:00:00,62
"4115",2022484408,2016-05-02 06:00:00,62
"4116",2022484408,2016-05-02 07:00:00,114
"4117",2022484408,2016-05-02 08:00:00,104
"4118",2022484408,2016-05-02 09:00:00,183
"4119",2022484408,2016-05-02 10:00:00,166
"4120",2022484408,2016-05-02 11:00:00,78
"4121",2022484408,2016-05-02 12:00:00,146
"4122",2022484408,2016-05-02 13:00:00,143
"4123",2022484408,2016-05-02 14:00:00,312
"4124",2022484408,2016-05-02 15:00:00,92
"4125",2022484408,2016-05-02 16:00:00,137
"4126",2022484408,2016-05-02 17:00:00,108
"4127",2022484408,2016-05-02 18:00:00,113
"4128",2022484408,2016-05-02 19:00:00,94
"4129",2022484408,2016-05-02 20:00:00,62
"4130",2022484408,2016-05-02 21:00:00,62
"4131",2022484408,2016-05-02 22:00:00,62
"4132",2022484408,2016-05-02 23:00:00,62
"4133",2022484408,2016-05-03 00:00:00,62
"4134",2022484408,2016-05-03 01:00:00,62
"4135",2022484408,2016-05-03 02:00:00,62
"4136",2022484408,2016-05-03 03:00:00,62
"4137",2022484408,2016-05-03 04:00:00,62
"4138",2022484408,2016-05-03 05:00:00,62
"4139",2022484408,2016-05-03 06:00:00,62
"4140",2022484408,2016-05-03 07:00:00,91
"4141",2022484408,2016-05-03 08:00:00,129
"4142",2022484408,2016-05-03 09:00:00,101
"4143",2022484408,2016-05-03 10:00:00,388
"4144",2022484408,2016-05-03 11:00:00,134
"4145",2022484408,2016-05-03 12:00:00,101
"4146",2022484408,2016-05-03 13:00:00,106
"4147",2022484408,2016-05-03 14:00:00,227
"4148",2022484408,2016-05-03 15:00:00,126
"4149",2022484408,2016-05-03 16:00:00,295
"4150",2022484408,2016-05-03 17:00:00,126
"4151",2022484408,2016-05-03 18:00:00,86
"4152",2022484408,2016-05-03 19:00:00,96
"4153",2022484408,2016-05-03 20:00:00,114
"4154",2022484408,2016-05-03 21:00:00,72
"4155",2022484408,2016-05-03 22:00:00,62
"4156",2022484408,2016-05-03 23:00:00,62
"4157",2022484408,2016-05-04 00:00:00,62
"4158",2022484408,2016-05-04 01:00:00,62
"4159",2022484408,2016-05-04 02:00:00,62
"4160",2022484408,2016-05-04 03:00:00,62
"4161",2022484408,2016-05-04 04:00:00,62
"4162",2022484408,2016-05-04 05:00:00,62
"4163",2022484408,2016-05-04 06:00:00,74
"4164",2022484408,2016-05-04 07:00:00,135
"4165",2022484408,2016-05-04 08:00:00,104
"4166",2022484408,2016-05-04 09:00:00,231
"4167",2022484408,2016-05-04 10:00:00,233
"4168",2022484408,2016-05-04 11:00:00,134
"4169",2022484408,2016-05-04 12:00:00,120
"4170",2022484408,2016-05-04 13:00:00,122
"4171",2022484408,2016-05-04 14:00:00,311
"4172",2022484408,2016-05-04 15:00:00,89
"4173",2022484408,2016-05-04 16:00:00,135
"4174",2022484408,2016-05-04 17:00:00,86
"4175",2022484408,2016-05-04 18:00:00,115
"4176",2022484408,2016-05-04 19:00:00,121
"4177",2022484408,2016-05-04 20:00:00,79
"4178",2022484408,2016-05-04 21:00:00,62
"4179",2022484408,2016-05-04 22:00:00,62
"4180",2022484408,2016-05-04 23:00:00,62
"4181",2022484408,2016-05-05 00:00:00,62
"4182",2022484408,2016-05-05 01:00:00,62
"4183",2022484408,2016-05-05 02:00:00,62
"4184",2022484408,2016-05-05 03:00:00,62
"4185",2022484408,2016-05-05 04:00:00,62
"4186",2022484408,2016-05-05 05:00:00,62
"4187",2022484408,2016-05-05 06:00:00,62
"4188",2022484408,2016-05-05 07:00:00,62
"4189",2022484408,2016-05-05 08:00:00,101
"4190",2022484408,2016-05-05 09:00:00,217
"4191",2022484408,2016-05-05 10:00:00,326
"4192",2022484408,2016-05-05 11:00:00,133
"4193",2022484408,2016-05-05 12:00:00,94
"4194",2022484408,2016-05-05 13:00:00,82
"4195",2022484408,2016-05-05 14:00:00,194
"4196",2022484408,2016-05-05 15:00:00,214
"4197",2022484408,2016-05-05 16:00:00,150
"4198",2022484408,2016-05-05 17:00:00,110
"4199",2022484408,2016-05-05 18:00:00,106
"4200",2022484408,2016-05-05 19:00:00,92
"4201",2022484408,2016-05-05 20:00:00,105
"4202",2022484408,2016-05-05 21:00:00,62
"4203",2022484408,2016-05-05 22:00:00,62
"4204",2022484408,2016-05-05 23:00:00,62
"4205",2022484408,2016-05-06 00:00:00,62
"4206",2022484408,2016-05-06 01:00:00,62
"4207",2022484408,2016-05-06 02:00:00,62
"4208",2022484408,2016-05-06 03:00:00,62
"4209",2022484408,2016-05-06 04:00:00,62
"4210",2022484408,2016-05-06 05:00:00,62
"4211",2022484408,2016-05-06 06:00:00,62
"4212",2022484408,2016-05-06 07:00:00,62
"4213",2022484408,2016-05-06 08:00:00,62
"4214",2022484408,2016-05-06 09:00:00,154
"4215",2022484408,2016-05-06 10:00:00,181
"4216",2022484408,2016-05-06 11:00:00,180
"4217",2022484408,2016-05-06 12:00:00,94
"4218",2022484408,2016-05-06 13:00:00,123
"4219",2022484408,2016-05-06 14:00:00,289
"4220",2022484408,2016-05-06 15:00:00,120
"4221",2022484408,2016-05-06 16:00:00,111
"4222",2022484408,2016-05-06 17:00:00,100
"4223",2022484408,2016-05-06 18:00:00,110
"4224",2022484408,2016-05-06 19:00:00,105
"4225",2022484408,2016-05-06 20:00:00,90
"4226",2022484408,2016-05-06 21:00:00,158
"4227",2022484408,2016-05-06 22:00:00,62
"4228",2022484408,2016-05-06 23:00:00,62
"4229",2022484408,2016-05-07 00:00:00,62
"4230",2022484408,2016-05-07 01:00:00,62
"4231",2022484408,2016-05-07 02:00:00,62
"4232",2022484408,2016-05-07 03:00:00,62
"4233",2022484408,2016-05-07 04:00:00,62
"4234",2022484408,2016-05-07 05:00:00,62
"4235",2022484408,2016-05-07 06:00:00,62
"4236",2022484408,2016-05-07 07:00:00,62
"4237",2022484408,2016-05-07 08:00:00,64
"4238",2022484408,2016-05-07 09:00:00,140
"4239",2022484408,2016-05-07 10:00:00,219
"4240",2022484408,2016-05-07 11:00:00,141
"4241",2022484408,2016-05-07 12:00:00,107
"4242",2022484408,2016-05-07 13:00:00,111
"4243",2022484408,2016-05-07 14:00:00,62
"4244",2022484408,2016-05-07 15:00:00,62
"4245",2022484408,2016-05-07 16:00:00,62
"4246",2022484408,2016-05-07 17:00:00,62
"4247",2022484408,2016-05-07 18:00:00,62
"4248",2022484408,2016-05-07 19:00:00,122
"4249",2022484408,2016-05-07 20:00:00,96
"4250",2022484408,2016-05-07 21:00:00,62
"4251",2022484408,2016-05-07 22:00:00,62
"4252",2022484408,2016-05-07 23:00:00,62
"4253",2022484408,2016-05-08 00:00:00,62
"4254",2022484408,2016-05-08 01:00:00,62
"4255",2022484408,2016-05-08 02:00:00,62
"4256",2022484408,2016-05-08 03:00:00,62
"4257",2022484408,2016-05-08 04:00:00,62
"4258",2022484408,2016-05-08 05:00:00,62
"4259",2022484408,2016-05-08 06:00:00,62
"4260",2022484408,2016-05-08 07:00:00,62
"4261",2022484408,2016-05-08 08:00:00,91
"4262",2022484408,2016-05-08 09:00:00,88
"4263",2022484408,2016-05-08 10:00:00,129
"4264",2022484408,2016-05-08 11:00:00,150
"4265",2022484408,2016-05-08 12:00:00,130
"4266",2022484408,2016-05-08 13:00:00,104
"4267",2022484408,2016-05-08 14:00:00,96
"4268",2022484408,2016-05-08 15:00:00,62
"4269",2022484408,2016-05-08 16:00:00,62
"4270",2022484408,2016-05-08 17:00:00,62
"4271",2022484408,2016-05-08 18:00:00,62
"4272",2022484408,2016-05-08 19:00:00,62
"4273",2022484408,2016-05-08 20:00:00,62
"4274",2022484408,2016-05-08 21:00:00,62
"4275",2022484408,2016-05-08 22:00:00,62
"4276",2022484408,2016-05-08 23:00:00,62
"4277",2022484408,2016-05-09 00:00:00,62
"4278",2022484408,2016-05-09 01:00:00,62
"4279",2022484408,2016-05-09 02:00:00,62
"4280",2022484408,2016-05-09 03:00:00,62
"4281",2022484408,2016-05-09 04:00:00,62
"4282",2022484408,2016-05-09 05:00:00,62
"4283",2022484408,2016-05-09 06:00:00,95
"4284",2022484408,2016-05-09 07:00:00,134
"4285",2022484408,2016-05-09 08:00:00,140
"4286",2022484408,2016-05-09 09:00:00,202
"4287",2022484408,2016-05-09 10:00:00,288
"4288",2022484408,2016-05-09 11:00:00,83
"4289",2022484408,2016-05-09 12:00:00,110
"4290",2022484408,2016-05-09 13:00:00,82
"4291",2022484408,2016-05-09 14:00:00,294
"4292",2022484408,2016-05-09 15:00:00,190
"4293",2022484408,2016-05-09 16:00:00,127
"4294",2022484408,2016-05-09 17:00:00,108
"4295",2022484408,2016-05-09 18:00:00,117
"4296",2022484408,2016-05-09 19:00:00,103
"4297",2022484408,2016-05-09 20:00:00,78
"4298",2022484408,2016-05-09 21:00:00,62
"4299",2022484408,2016-05-09 22:00:00,62
"4300",2022484408,2016-05-09 23:00:00,62
"4301",2022484408,2016-05-10 00:00:00,62
"4302",2022484408,2016-05-10 01:00:00,62
"4303",2022484408,2016-05-10 02:00:00,62
"4304",2022484408,2016-05-10 03:00:00,62
"4305",2022484408,2016-05-10 04:00:00,62
"4306",2022484408,2016-05-10 05:00:00,62
"4307",2022484408,2016-05-10 06:00:00,62
"4308",2022484408,2016-05-10 07:00:00,62
"4309",2022484408,2016-05-10 08:00:00,82
"4310",2022484408,2016-05-10 09:00:00,112
"4311",2022484408,2016-05-10 10:00:00,361
"4312",2022484408,2016-05-10 11:00:00,275
"4313",2022484408,2016-05-10 12:00:00,116
"4314",2022484408,2016-05-10 13:00:00,176
"4315",2022484408,2016-05-10 14:00:00,273
"4316",2022484408,2016-05-10 15:00:00,130
"4317",2022484408,2016-05-10 16:00:00,102
"4318",2022484408,2016-05-10 17:00:00,176
"4319",2022484408,2016-05-10 18:00:00,115
"4320",2022484408,2016-05-10 19:00:00,131
"4321",2022484408,2016-05-10 20:00:00,64
"4322",2022484408,2016-05-10 21:00:00,62
"4323",2022484408,2016-05-10 22:00:00,62
"4324",2022484408,2016-05-10 23:00:00,62
"4325",2022484408,2016-05-11 00:00:00,62
"4326",2022484408,2016-05-11 01:00:00,62
"4327",2022484408,2016-05-11 02:00:00,62
"4328",2022484408,2016-05-11 03:00:00,62
"4329",2022484408,2016-05-11 04:00:00,62
"4330",2022484408,2016-05-11 05:00:00,62
"4331",2022484408,2016-05-11 06:00:00,62
"4332",2022484408,2016-05-11 07:00:00,62
"4333",2022484408,2016-05-11 08:00:00,62
"4334",2022484408,2016-05-11 09:00:00,67
"4335",2022484408,2016-05-11 10:00:00,100
"4336",2022484408,2016-05-11 11:00:00,367
"4337",2022484408,2016-05-11 12:00:00,123
"4338",2022484408,2016-05-11 13:00:00,83
"4339",2022484408,2016-05-11 14:00:00,274
"4340",2022484408,2016-05-11 15:00:00,141
"4341",2022484408,2016-05-11 16:00:00,161
"4342",2022484408,2016-05-11 17:00:00,185
"4343",2022484408,2016-05-11 18:00:00,124
"4344",2022484408,2016-05-11 19:00:00,111
"4345",2022484408,2016-05-11 20:00:00,62
"4346",2022484408,2016-05-11 21:00:00,62
"4347",2022484408,2016-05-11 22:00:00,62
"4348",2022484408,2016-05-11 23:00:00,62
"4349",2022484408,2016-05-12 00:00:00,62
"4350",2022484408,2016-05-12 01:00:00,62
"4351",2022484408,2016-05-12 02:00:00,62
"4352",2022484408,2016-05-12 03:00:00,62
"4353",2022484408,2016-05-12 04:00:00,62
"4354",2022484408,2016-05-12 05:00:00,62
"4355",2022484408,2016-05-12 06:00:00,62
"4356",2022484408,2016-05-12 07:00:00,113
"4357",2022484408,2016-05-12 08:00:00,102
"4358",2022484408,2016-05-12 09:00:00,181
"4359",2022484408,2016-05-12 10:00:00,246
"4360",2022484408,2016-05-12 11:00:00,104
"4361",2022484408,2016-05-12 12:00:00,111
"4362",2022484408,2016-05-12 13:00:00,152
"4363",2022484408,2016-05-12 14:00:00,178
"4364",2022484408,2016-05-12 15:00:00,129
"4365",2026352035,2016-04-12 00:00:00,48
"4366",2026352035,2016-04-12 01:00:00,47
"4367",2026352035,2016-04-12 02:00:00,47
"4368",2026352035,2016-04-12 03:00:00,47
