"","Id","ActivityHour","StepTotal"
"6295",2873212765,2016-04-13 21:00:00,5
"6296",2873212765,2016-04-13 22:00:00,230
"6297",2873212765,2016-04-13 23:00:00,67
"6298",2873212765,2016-04-14 00:00:00,0
"6299",2873212765,2016-04-14 01:00:00,0
"6300",2873212765,2016-04-14 02:00:00,0
"6301",2873212765,2016-04-14 03:00:00,0
"6302",2873212765,2016-04-14 04:00:00,0
"6303",2873212765,2016-04-14 05:00:00,0
"6304",2873212765,2016-04-14 06:00:00,224
"6305",2873212765,2016-04-14 07:00:00,1123
"6306",2873212765,2016-04-14 08:00:00,544
"6307",2873212765,2016-04-14 09:00:00,871
"6308",2873212765,2016-04-14 10:00:00,1403
"6309",2873212765,2016-04-14 11:00:00,318
"6310",2873212765,2016-04-14 12:00:00,291
"6311",2873212765,2016-04-14 13:00:00,568
"6312",2873212765,2016-04-14 14:00:00,531
"6313",2873212765,2016-04-14 15:00:00,742
"6314",2873212765,2016-04-14 16:00:00,26
"6315",2873212765,2016-04-14 17:00:00,366
"6316",2873212765,2016-04-14 18:00:00,450
"6317",2873212765,2016-04-14 19:00:00,198
"6318",2873212765,2016-04-14 20:00:00,123
"6319",2873212765,2016-04-14 21:00:00,132
"6320",2873212765,2016-04-14 22:00:00,0
"6321",2873212765,2016-04-14 23:00:00,0
"6322",2873212765,2016-04-15 00:00:00,0
"6323",2873212765,2016-04-15 01:00:00,0
"6324",2873212765,2016-04-15 02:00:00,0
"6325",2873212765,2016-04-15 03:00:00,0
"6326",2873212765,2016-04-15 04:00:00,0
"6327",2873212765,2016-04-15 05:00:00,302
"6328",2873212765,2016-04-15 06:00:00,247
"6329",2873212765,2016-04-15 07:00:00,1031
"6330",2873212765,2016-04-15 08:00:00,649
"6331",2873212765,2016-04-15 09:00:00,727
"6332",2873212765,2016-04-15 10:00:00,562
"6333",2873212765,2016-04-15 11:00:00,636
"6334",2873212765,2016-04-15 12:00:00,899
"6335",2873212765,2016-04-15 13:00:00,665
"6336",2873212765,2016-04-15 14:00:00,754
"6337",2873212765,2016-04-15 15:00:00,312
"6338",2873212765,2016-04-15 16:00:00,666
"6339",2873212765,2016-04-15 17:00:00,128
"6340",2873212765,2016-04-15 18:00:00,241
"6341",2873212765,2016-04-15 19:00:00,179
"6342",2873212765,2016-04-15 20:00:00,378
"6343",2873212765,2016-04-15 21:00:00,106
"6344",2873212765,2016-04-15 22:00:00,0
"6345",2873212765,2016-04-15 23:00:00,0
"6346",2873212765,2016-04-16 00:00:00,0
"6347",2873212765,2016-04-16 01:00:00,0
"6348",2873212765,2016-04-16 02:00:00,0
"6349",2873212765,2016-04-16 03:00:00,0
"6350",2873212765,2016-04-16 04:00:00,0
"6351",2873212765,2016-04-16 05:00:00,0
"6352",2873212765,2016-04-16 06:00:00,0
"6353",2873212765,2016-04-16 07:00:00,2650
"6354",2873212765,2016-04-16 08:00:00,1999
"6355",2873212765,2016-04-16 09:00:00,252
"6356",2873212765,2016-04-16 10:00:00,194
"6357",2873212765,2016-04-16 11:00:00,326
"6358",2873212765,2016-04-16 12:00:00,712
"6359",2873212765,2016-04-16 13:00:00,0
"6360",2873212765,2016-04-16 14:00:00,590
"6361",2873212765,2016-04-16 15:00:00,1196
"6362",2873212765,2016-04-16 16:00:00,292
"6363",2873212765,2016-04-16 17:00:00,578
"6364",2873212765,2016-04-16 18:00:00,204
"6365",2873212765,2016-04-16 19:00:00,324
"6366",2873212765,2016-04-16 20:00:00,141
"6367",2873212765,2016-04-16 21:00:00,109
"6368",2873212765,2016-04-16 22:00:00,103
"6369",2873212765,2016-04-16 23:00:00,7
"6370",2873212765,2016-04-17 00:00:00,276
"6371",2873212765,2016-04-17 01:00:00,0
"6372",2873212765,2016-04-17 02:00:00,0
"6373",2873212765,2016-04-17 03:00:00,0
"6374",2873212765,2016-04-17 04:00:00,0
"6375",2873212765,2016-04-17 05:00:00,0
"6376",2873212765,2016-04-17 06:00:00,0
"6377",2873212765,2016-04-17 07:00:00,0
"6378",2873212765,2016-04-17 08:00:00,0
"6379",2873212765,2016-04-17 09:00:00,0
"6380",2873212765,2016-04-17 10:00:00,94
"6381",2873212765,2016-04-17 11:00:00,8
"6382",2873212765,2016-04-17 12:00:00,29
"6383",2873212765,2016-04-17 13:00:00,1079
"6384",2873212765,2016-04-17 14:00:00,273
"6385",2873212765,2016-04-17 15:00:00,83
"6386",2873212765,2016-04-17 16:00:00,31
"6387",2873212765,2016-04-17 17:00:00,169
"6388",2873212765,2016-04-17 18:00:00,172
"6389",2873212765,2016-04-17 19:00:00,163
"6390",2873212765,2016-04-17 20:00:00,93
"6391",2873212765,2016-04-17 21:00:00,54
"6392",2873212765,2016-04-17 22:00:00,0
"6393",2873212765,2016-04-17 23:00:00,0
"6394",2873212765,2016-04-18 00:00:00,0
"6395",2873212765,2016-04-18 01:00:00,0
"6396",2873212765,2016-04-18 02:00:00,0
"6397",2873212765,2016-04-18 03:00:00,0
"6398",2873212765,2016-04-18 04:00:00,0
"6399",2873212765,2016-04-18 05:00:00,240
"6400",2873212765,2016-04-18 06:00:00,163
"6401",2873212765,2016-04-18 07:00:00,1215
"6402",2873212765,2016-04-18 08:00:00,1325
"6403",2873212765,2016-04-18 09:00:00,746
"6404",2873212765,2016-04-18 10:00:00,850
"6405",2873212765,2016-04-18 11:00:00,322
"6406",2873212765,2016-04-18 12:00:00,1053
"6407",2873212765,2016-04-18 13:00:00,661
"6408",2873212765,2016-04-18 14:00:00,65
"6409",2873212765,2016-04-18 15:00:00,217
"6410",2873212765,2016-04-18 16:00:00,268
"6411",2873212765,2016-04-18 17:00:00,178
"6412",2873212765,2016-04-18 18:00:00,160
"6413",2873212765,2016-04-18 19:00:00,85
"6414",2873212765,2016-04-18 20:00:00,214
"6415",2873212765,2016-04-18 21:00:00,0
"6416",2873212765,2016-04-18 22:00:00,0
"6417",2873212765,2016-04-18 23:00:00,0
"6418",2873212765,2016-04-19 00:00:00,0
"6419",2873212765,2016-04-19 01:00:00,0
"6420",2873212765,2016-04-19 02:00:00,0
"6421",2873212765,2016-04-19 03:00:00,0
"6422",2873212765,2016-04-19 04:00:00,0
"6423",2873212765,2016-04-19 05:00:00,207
"6424",2873212765,2016-04-19 06:00:00,114
"6425",2873212765,2016-04-19 07:00:00,856
"6426",2873212765,2016-04-19 08:00:00,1328
"6427",2873212765,2016-04-19 09:00:00,651
"6428",2873212765,2016-04-19 10:00:00,885
"6429",2873212765,2016-04-19 11:00:00,532
"6430",2873212765,2016-04-19 12:00:00,910
"6431",2873212765,2016-04-19 13:00:00,751
"6432",2873212765,2016-04-19 14:00:00,129
"6433",2873212765,2016-04-19 15:00:00,183
"6434",2873212765,2016-04-19 16:00:00,266
"6435",2873212765,2016-04-19 17:00:00,290
"6436",2873212765,2016-04-19 18:00:00,501
"6437",2873212765,2016-04-19 19:00:00,45
"6438",2873212765,2016-04-19 20:00:00,113
"6439",2873212765,2016-04-19 21:00:00,137
"6440",2873212765,2016-04-19 22:00:00,50
"6441",2873212765,2016-04-19 23:00:00,0
"6442",2873212765,2016-04-20 00:00:00,0
"6443",2873212765,2016-04-20 01:00:00,0
"6444",2873212765,2016-04-20 02:00:00,0
"6445",2873212765,2016-04-20 03:00:00,0
"6446",2873212765,2016-04-20 04:00:00,0
"6447",2873212765,2016-04-20 05:00:00,283
"6448",2873212765,2016-04-20 06:00:00,16
"6449",2873212765,2016-04-20 07:00:00,1071
"6450",2873212765,2016-04-20 08:00:00,741
"6451",2873212765,2016-04-20 09:00:00,534
"6452",2873212765,2016-04-20 10:00:00,544
"6453",2873212765,2016-04-20 11:00:00,449
"6454",2873212765,2016-04-20 12:00:00,1014
"6455",2873212765,2016-04-20 13:00:00,860
"6456",2873212765,2016-04-20 14:00:00,101
"6457",2873212765,2016-04-20 15:00:00,187
"6458",2873212765,2016-04-20 16:00:00,315
"6459",2873212765,2016-04-20 17:00:00,2181
"6460",2873212765,2016-04-20 18:00:00,61
"6461",2873212765,2016-04-20 19:00:00,62
"6462",2873212765,2016-04-20 20:00:00,259
"6463",2873212765,2016-04-20 21:00:00,406
"6464",2873212765,2016-04-20 22:00:00,118
"6465",2873212765,2016-04-20 23:00:00,0
"6466",2873212765,2016-04-21 00:00:00,0
"6467",2873212765,2016-04-21 01:00:00,0
"6468",2873212765,2016-04-21 02:00:00,0
"6469",2873212765,2016-04-21 03:00:00,0
"6470",2873212765,2016-04-21 04:00:00,0
"6471",2873212765,2016-04-21 05:00:00,0
"6472",2873212765,2016-04-21 06:00:00,240
"6473",2873212765,2016-04-21 07:00:00,1422
"6474",2873212765,2016-04-21 08:00:00,270
"6475",2873212765,2016-04-21 09:00:00,1056
"6476",2873212765,2016-04-21 10:00:00,1145
"6477",2873212765,2016-04-21 11:00:00,334
"6478",2873212765,2016-04-21 12:00:00,443
"6479",2873212765,2016-04-21 13:00:00,615
"6480",2873212765,2016-04-21 14:00:00,794
"6481",2873212765,2016-04-21 15:00:00,799
"6482",2873212765,2016-04-21 16:00:00,605
"6483",2873212765,2016-04-21 17:00:00,436
"6484",2873212765,2016-04-21 18:00:00,281
"6485",2873212765,2016-04-21 19:00:00,86
"6486",2873212765,2016-04-21 20:00:00,117
"6487",2873212765,2016-04-21 21:00:00,216
"6488",2873212765,2016-04-21 22:00:00,0
"6489",2873212765,2016-04-21 23:00:00,0
"6490",2873212765,2016-04-22 00:00:00,0
"6491",2873212765,2016-04-22 01:00:00,0
"6492",2873212765,2016-04-22 02:00:00,0
"6493",2873212765,2016-04-22 03:00:00,0
"6494",2873212765,2016-04-22 04:00:00,0
"6495",2873212765,2016-04-22 05:00:00,230
"6496",2873212765,2016-04-22 06:00:00,57
"6497",2873212765,2016-04-22 07:00:00,978
"6498",2873212765,2016-04-22 08:00:00,800
"6499",2873212765,2016-04-22 09:00:00,677
"6500",2873212765,2016-04-22 10:00:00,972
"6501",2873212765,2016-04-22 11:00:00,361
"6502",2873212765,2016-04-22 12:00:00,790
"6503",2873212765,2016-04-22 13:00:00,813
"6504",2873212765,2016-04-22 14:00:00,78
"6505",2873212765,2016-04-22 15:00:00,246
"6506",2873212765,2016-04-22 16:00:00,459
"6507",2873212765,2016-04-22 17:00:00,346
"6508",2873212765,2016-04-22 18:00:00,230
"6509",2873212765,2016-04-22 19:00:00,154
"6510",2873212765,2016-04-22 20:00:00,30
"6511",2873212765,2016-04-22 21:00:00,0
"6512",2873212765,2016-04-22 22:00:00,17
"6513",2873212765,2016-04-22 23:00:00,48
"6514",2873212765,2016-04-23 00:00:00,0
"6515",2873212765,2016-04-23 01:00:00,0
"6516",2873212765,2016-04-23 02:00:00,0
"6517",2873212765,2016-04-23 03:00:00,0
"6518",2873212765,2016-04-23 04:00:00,0
"6519",2873212765,2016-04-23 05:00:00,0
"6520",2873212765,2016-04-23 06:00:00,0
"6521",2873212765,2016-04-23 07:00:00,118
"6522",2873212765,2016-04-23 08:00:00,4333
"6523",2873212765,2016-04-23 09:00:00,146
"6524",2873212765,2016-04-23 10:00:00,347
"6525",2873212765,2016-04-23 11:00:00,170
"6526",2873212765,2016-04-23 12:00:00,264
"6527",2873212765,2016-04-23 13:00:00,1440
"6528",2873212765,2016-04-23 14:00:00,864
"6529",2873212765,2016-04-23 15:00:00,813
"6530",2873212765,2016-04-23 16:00:00,131
"6531",2873212765,2016-04-23 17:00:00,36
"6532",2873212765,2016-04-23 18:00:00,186
"6533",2873212765,2016-04-23 19:00:00,220
"6534",2873212765,2016-04-23 20:00:00,70
"6535",2873212765,2016-04-23 21:00:00,0
"6536",2873212765,2016-04-23 22:00:00,179
"6537",2873212765,2016-04-23 23:00:00,0
"6538",2873212765,2016-04-24 00:00:00,0
"6539",2873212765,2016-04-24 01:00:00,0
"6540",2873212765,2016-04-24 02:00:00,0
"6541",2873212765,2016-04-24 03:00:00,0
"6542",2873212765,2016-04-24 04:00:00,0
"6543",2873212765,2016-04-24 05:00:00,0
"6544",2873212765,2016-04-24 06:00:00,0
"6545",2873212765,2016-04-24 07:00:00,75
"6546",2873212765,2016-04-24 08:00:00,4534
"6547",2873212765,2016-04-24 09:00:00,170
"6548",2873212765,2016-04-24 10:00:00,131
"6549",2873212765,2016-04-24 11:00:00,500
"6550",2873212765,2016-04-24 12:00:00,264
"6551",2873212765,2016-04-24 13:00:00,23
"6552",2873212765,2016-04-24 14:00:00,320
"6553",2873212765,2016-04-24 15:00:00,181
"6554",2873212765,2016-04-24 16:00:00,124
"6555",2873212765,2016-04-24 17:00:00,254
"6556",2873212765,2016-04-24 18:00:00,0
"6557",2873212765,2016-04-24 19:00:00,114
"6558",2873212765,2016-04-24 20:00:00,71
"6559",2873212765,2016-04-24 21:00:00,112
"6560",2873212765,2016-04-24 22:00:00,0
"6561",2873212765,2016-04-24 23:00:00,0
"6562",2873212765,2016-04-25 00:00:00,0
"6563",2873212765,2016-04-25 01:00:00,0
"6564",2873212765,2016-04-25 02:00:00,0
"6565",2873212765,2016-04-25 03:00:00,0
"6566",2873212765,2016-04-25 04:00:00,0
"6567",2873212765,2016-04-25 05:00:00,214
"6568",2873212765,2016-04-25 06:00:00,239
"6569",2873212765,2016-04-25 07:00:00,844
"6570",2873212765,2016-04-25 08:00:00,891
"6571",2873212765,2016-04-25 09:00:00,973
"6572",2873212765,2016-04-25 10:00:00,874
"6573",2873212765,2016-04-25 11:00:00,730
"6574",2873212765,2016-04-25 12:00:00,804
"6575",2873212765,2016-04-25 13:00:00,565
"6576",2873212765,2016-04-25 14:00:00,72
"6577",2873212765,2016-04-25 15:00:00,147
"6578",2873212765,2016-04-25 16:00:00,496
"6579",2873212765,2016-04-25 17:00:00,83
"6580",2873212765,2016-04-25 18:00:00,283
"6581",2873212765,2016-04-25 19:00:00,70
"6582",2873212765,2016-04-25 20:00:00,0
"6583",2873212765,2016-04-25 21:00:00,88
"6584",2873212765,2016-04-25 22:00:00,0
"6585",2873212765,2016-04-25 23:00:00,0
"6586",2873212765,2016-04-26 00:00:00,0
"6587",2873212765,2016-04-26 01:00:00,0
"6588",2873212765,2016-04-26 02:00:00,0
"6589",2873212765,2016-04-26 03:00:00,0
"6590",2873212765,2016-04-26 04:00:00,0
"6591",2873212765,2016-04-26 05:00:00,263
"6592",2873212765,2016-04-26 06:00:00,171
"6593",2873212765,2016-04-26 07:00:00,863
"6594",2873212765,2016-04-26 08:00:00,1298
"6595",2873212765,2016-04-26 09:00:00,848
"6596",2873212765,2016-04-26 10:00:00,629
"6597",2873212765,2016-04-26 11:00:00,441
"6598",2873212765,2016-04-26 12:00:00,863
"6599",2873212765,2016-04-26 13:00:00,732
"6600",2873212765,2016-04-26 14:00:00,91
"6601",2873212765,2016-04-26 15:00:00,111
"6602",2873212765,2016-04-26 16:00:00,169
"6603",2873212765,2016-04-26 17:00:00,558
"6604",2873212765,2016-04-26 18:00:00,746
"6605",2873212765,2016-04-26 19:00:00,350
"6606",2873212765,2016-04-26 20:00:00,53
"6607",2873212765,2016-04-26 21:00:00,56
"6608",2873212765,2016-04-26 22:00:00,0
"6609",2873212765,2016-04-26 23:00:00,0
"6610",2873212765,2016-04-27 00:00:00,0
"6611",2873212765,2016-04-27 01:00:00,0
"6612",2873212765,2016-04-27 02:00:00,0
"6613",2873212765,2016-04-27 03:00:00,0
"6614",2873212765,2016-04-27 04:00:00,0
"6615",2873212765,2016-04-27 05:00:00,0
"6616",2873212765,2016-04-27 06:00:00,0
"6617",2873212765,2016-04-27 07:00:00,53
"6618",2873212765,2016-04-27 08:00:00,68
"6619",2873212765,2016-04-27 09:00:00,763
"6620",2873212765,2016-04-27 10:00:00,424
"6621",2873212765,2016-04-27 11:00:00,132
"6622",2873212765,2016-04-27 12:00:00,894
"6623",2873212765,2016-04-27 13:00:00,75
"6624",2873212765,2016-04-27 14:00:00,54
"6625",2873212765,2016-04-27 15:00:00,100
"6626",2873212765,2016-04-27 16:00:00,0
"6627",2873212765,2016-04-27 17:00:00,364
"6628",2873212765,2016-04-27 18:00:00,322
"6629",2873212765,2016-04-27 19:00:00,119
"6630",2873212765,2016-04-27 20:00:00,19
"6631",2873212765,2016-04-27 21:00:00,129
"6632",2873212765,2016-04-27 22:00:00,0
"6633",2873212765,2016-04-27 23:00:00,0
"6634",2873212765,2016-04-28 00:00:00,0
"6635",2873212765,2016-04-28 01:00:00,0
"6636",2873212765,2016-04-28 02:00:00,0
"6637",2873212765,2016-04-28 03:00:00,0
"6638",2873212765,2016-04-28 04:00:00,0
"6639",2873212765,2016-04-28 05:00:00,0
"6640",2873212765,2016-04-28 06:00:00,3108
"6641",2873212765,2016-04-28 07:00:00,1453
"6642",2873212765,2016-04-28 08:00:00,115
"6643",2873212765,2016-04-28 09:00:00,349
"6644",2873212765,2016-04-28 10:00:00,387
"6645",2873212765,2016-04-28 11:00:00,30
"6646",2873212765,2016-04-28 12:00:00,601
"6647",2873212765,2016-04-28 13:00:00,596
"6648",2873212765,2016-04-28 14:00:00,26
"6649",2873212765,2016-04-28 15:00:00,72
"6650",2873212765,2016-04-28 16:00:00,54
"6651",2873212765,2016-04-28 17:00:00,413
"6652",2873212765,2016-04-28 18:00:00,317
"6653",2873212765,2016-04-28 19:00:00,209
"6654",2873212765,2016-04-28 20:00:00,69
"6655",2873212765,2016-04-28 21:00:00,114
"6656",2873212765,2016-04-28 22:00:00,0
"6657",2873212765,2016-04-28 23:00:00,0
"6658",2873212765,2016-04-29 00:00:00,0
"6659",2873212765,2016-04-29 01:00:00,0
"6660",2873212765,2016-04-29 02:00:00,0
"6661",2873212765,2016-04-29 03:00:00,0
"6662",2873212765,2016-04-29 04:00:00,0
"6663",2873212765,2016-04-29 05:00:00,0
"6664",2873212765,2016-04-29 06:00:00,328
"6665",2873212765,2016-04-29 07:00:00,90
"6666",2873212765,2016-04-29 08:00:00,127
"6667",2873212765,2016-04-29 09:00:00,6
"6668",2873212765,2016-04-29 10:00:00,196
"6669",2873212765,2016-04-29 11:00:00,345
"6670",2873212765,2016-04-29 12:00:00,3995
"6671",2873212765,2016-04-29 13:00:00,121
"6672",2873212765,2016-04-29 14:00:00,1010
"6673",2873212765,2016-04-29 15:00:00,457
"6674",2873212765,2016-04-29 16:00:00,193
"6675",2873212765,2016-04-29 17:00:00,81
"6676",2873212765,2016-04-29 18:00:00,142
"6677",2873212765,2016-04-29 19:00:00,126
"6678",2873212765,2016-04-29 20:00:00,15
"6679",2873212765,2016-04-29 21:00:00,133
"6680",2873212765,2016-04-29 22:00:00,0
"6681",2873212765,2016-04-29 23:00:00,0
"6682",2873212765,2016-04-30 00:00:00,0
"6683",2873212765,2016-04-30 01:00:00,0
"6684",2873212765,2016-04-30 02:00:00,0
"6685",2873212765,2016-04-30 03:00:00,0
"6686",2873212765,2016-04-30 04:00:00,0
"6687",2873212765,2016-04-30 05:00:00,0
"6688",2873212765,2016-04-30 06:00:00,0
"6689",2873212765,2016-04-30 07:00:00,16
"6690",2873212765,2016-04-30 08:00:00,282
"6691",2873212765,2016-04-30 09:00:00,955
"6692",2873212765,2016-04-30 10:00:00,414
"6693",2873212765,2016-04-30 11:00:00,622
"6694",2873212765,2016-04-30 12:00:00,416
"6695",2873212765,2016-04-30 13:00:00,60
"6696",2873212765,2016-04-30 14:00:00,49
"6697",2873212765,2016-04-30 15:00:00,324
"6698",2873212765,2016-04-30 16:00:00,57
"6699",2873212765,2016-04-30 17:00:00,342
"6700",2873212765,2016-04-30 18:00:00,878
"6701",2873212765,2016-04-30 19:00:00,2466
"6702",2873212765,2016-04-30 20:00:00,1496
"6703",2873212765,2016-04-30 21:00:00,75
"6704",2873212765,2016-04-30 22:00:00,0
"6705",2873212765,2016-04-30 23:00:00,0
"6706",2873212765,2016-05-01 00:00:00,0
"6707",2873212765,2016-05-01 01:00:00,0
"6708",2873212765,2016-05-01 02:00:00,0
"6709",2873212765,2016-05-01 03:00:00,0
"6710",2873212765,2016-05-01 04:00:00,0
"6711",2873212765,2016-05-01 05:00:00,0
"6712",2873212765,2016-05-01 06:00:00,0
"6713",2873212765,2016-05-01 07:00:00,0
"6714",2873212765,2016-05-01 08:00:00,439
"6715",2873212765,2016-05-01 09:00:00,425
"6716",2873212765,2016-05-01 10:00:00,1733
"6717",2873212765,2016-05-01 11:00:00,1736
"6718",2873212765,2016-05-01 12:00:00,1155
"6719",2873212765,2016-05-01 13:00:00,119
"6720",2873212765,2016-05-01 14:00:00,832
"6721",2873212765,2016-05-01 15:00:00,6
"6722",2873212765,2016-05-01 16:00:00,0
"6723",2873212765,2016-05-01 17:00:00,148
"6724",2873212765,2016-05-01 18:00:00,271
"6725",2873212765,2016-05-01 19:00:00,253
"6726",2873212765,2016-05-01 20:00:00,191
"6727",2873212765,2016-05-01 21:00:00,91
"6728",2873212765,2016-05-01 22:00:00,0
"6729",2873212765,2016-05-01 23:00:00,0
"6730",2873212765,2016-05-02 00:00:00,0
"6731",2873212765,2016-05-02 01:00:00,0
"6732",2873212765,2016-05-02 02:00:00,0
"6733",2873212765,2016-05-02 03:00:00,0
"6734",2873212765,2016-05-02 04:00:00,0
"6735",2873212765,2016-05-02 05:00:00,271
"6736",2873212765,2016-05-02 06:00:00,68
"6737",2873212765,2016-05-02 07:00:00,1417
"6738",2873212765,2016-05-02 08:00:00,829
"6739",2873212765,2016-05-02 09:00:00,721
"6740",2873212765,2016-05-02 10:00:00,688
"6741",2873212765,2016-05-02 11:00:00,357
"6742",2873212765,2016-05-02 12:00:00,1121
"6743",2873212765,2016-05-02 13:00:00,623
"6744",2873212765,2016-05-02 14:00:00,127
"6745",2873212765,2016-05-02 15:00:00,262
"6746",2873212765,2016-05-02 16:00:00,621
"6747",2873212765,2016-05-02 17:00:00,133
"6748",2873212765,2016-05-02 18:00:00,98
"6749",2873212765,2016-05-02 19:00:00,63
"6750",2873212765,2016-05-02 20:00:00,53
"6751",2873212765,2016-05-02 21:00:00,73
"6752",2873212765,2016-05-02 22:00:00,0
"6753",2873212765,2016-05-02 23:00:00,0
"6754",2873212765,2016-05-03 00:00:00,0
"6755",2873212765,2016-05-03 01:00:00,0
"6756",2873212765,2016-05-03 02:00:00,0
"6757",2873212765,2016-05-03 03:00:00,0
"6758",2873212765,2016-05-03 04:00:00,0
"6759",2873212765,2016-05-03 05:00:00,244
"6760",2873212765,2016-05-03 06:00:00,191
"6761",2873212765,2016-05-03 07:00:00,972
"6762",2873212765,2016-05-03 08:00:00,1134
"6763",2873212765,2016-05-03 09:00:00,754
"6764",2873212765,2016-05-03 10:00:00,353
"6765",2873212765,2016-05-03 11:00:00,291
"6766",2873212765,2016-05-03 12:00:00,778
"6767",2873212765,2016-05-03 13:00:00,766
"6768",2873212765,2016-05-03 14:00:00,111
"6769",2873212765,2016-05-03 15:00:00,46
"6770",2873212765,2016-05-03 16:00:00,227
"6771",2873212765,2016-05-03 17:00:00,358
"6772",2873212765,2016-05-03 18:00:00,705
"6773",2873212765,2016-05-03 19:00:00,63
"6774",2873212765,2016-05-03 20:00:00,170
"6775",2873212765,2016-05-03 21:00:00,249
"6776",2873212765,2016-05-03 22:00:00,0
"6777",2873212765,2016-05-03 23:00:00,0
"6778",2873212765,2016-05-04 00:00:00,0
"6779",2873212765,2016-05-04 01:00:00,0
"6780",2873212765,2016-05-04 02:00:00,0
"6781",2873212765,2016-05-04 03:00:00,0
"6782",2873212765,2016-05-04 04:00:00,0
"6783",2873212765,2016-05-04 05:00:00,348
"6784",2873212765,2016-05-04 06:00:00,221
"6785",2873212765,2016-05-04 07:00:00,735
"6786",2873212765,2016-05-04 08:00:00,702
"6787",2873212765,2016-05-04 09:00:00,680
"6788",2873212765,2016-05-04 10:00:00,747
"6789",2873212765,2016-05-04 11:00:00,490
"6790",2873212765,2016-05-04 12:00:00,649
"6791",2873212765,2016-05-04 13:00:00,615
"6792",2873212765,2016-05-04 14:00:00,211
"6793",2873212765,2016-05-04 15:00:00,203
"6794",2873212765,2016-05-04 16:00:00,671
"6795",2873212765,2016-05-04 17:00:00,1050
"6796",2873212765,2016-05-04 18:00:00,71
"6797",2873212765,2016-05-04 19:00:00,183
"6798",2873212765,2016-05-04 20:00:00,167
"6799",2873212765,2016-05-04 21:00:00,109
"6800",2873212765,2016-05-04 22:00:00,426
"6801",2873212765,2016-05-04 23:00:00,0
"6802",2873212765,2016-05-05 00:00:00,0
"6803",2873212765,2016-05-05 01:00:00,0
"6804",2873212765,2016-05-05 02:00:00,0
"6805",2873212765,2016-05-05 03:00:00,0
"6806",2873212765,2016-05-05 04:00:00,0
"6807",2873212765,2016-05-05 05:00:00,0
"6808",2873212765,2016-05-05 06:00:00,135
"6809",2873212765,2016-05-05 07:00:00,1227
"6810",2873212765,2016-05-05 08:00:00,253
"6811",2873212765,2016-05-05 09:00:00,1252
"6812",2873212765,2016-05-05 10:00:00,1758
"6813",2873212765,2016-05-05 11:00:00,331
"6814",2873212765,2016-05-05 12:00:00,211
"6815",2873212765,2016-05-05 13:00:00,369
"6816",2873212765,2016-05-05 14:00:00,451
"6817",2873212765,2016-05-05 15:00:00,1107
"6818",2873212765,2016-05-05 16:00:00,616
"6819",2873212765,2016-05-05 17:00:00,61
"6820",2873212765,2016-05-05 18:00:00,223
"6821",2873212765,2016-05-05 19:00:00,142
"6822",2873212765,2016-05-05 20:00:00,0
"6823",2873212765,2016-05-05 21:00:00,178
"6824",2873212765,2016-05-05 22:00:00,0
"6825",2873212765,2016-05-05 23:00:00,0
"6826",2873212765,2016-05-06 00:00:00,0
"6827",2873212765,2016-05-06 01:00:00,0
"6828",2873212765,2016-05-06 02:00:00,0
"6829",2873212765,2016-05-06 03:00:00,0
"6830",2873212765,2016-05-06 04:00:00,0
"6831",2873212765,2016-05-06 05:00:00,162
"6832",2873212765,2016-05-06 06:00:00,70
"6833",2873212765,2016-05-06 07:00:00,812
"6834",2873212765,2016-05-06 08:00:00,768
"6835",2873212765,2016-05-06 09:00:00,894
"6836",2873212765,2016-05-06 10:00:00,861
"6837",2873212765,2016-05-06 11:00:00,595
"6838",2873212765,2016-05-06 12:00:00,553
"6839",2873212765,2016-05-06 13:00:00,718
"6840",2873212765,2016-05-06 14:00:00,94
"6841",2873212765,2016-05-06 15:00:00,230
"6842",2873212765,2016-05-06 16:00:00,664
"6843",2873212765,2016-05-06 17:00:00,300
"6844",2873212765,2016-05-06 18:00:00,79
"6845",2873212765,2016-05-06 19:00:00,113
"6846",2873212765,2016-05-06 20:00:00,69
"6847",2873212765,2016-05-06 21:00:00,0
"6848",2873212765,2016-05-06 22:00:00,0
"6849",2873212765,2016-05-06 23:00:00,81
"6850",2873212765,2016-05-07 00:00:00,0
"6851",2873212765,2016-05-07 01:00:00,0
"6852",2873212765,2016-05-07 02:00:00,0
"6853",2873212765,2016-05-07 03:00:00,0
"6854",2873212765,2016-05-07 04:00:00,0
"6855",2873212765,2016-05-07 05:00:00,0
"6856",2873212765,2016-05-07 06:00:00,0
"6857",2873212765,2016-05-07 07:00:00,2599
"6858",2873212765,2016-05-07 08:00:00,1848
"6859",2873212765,2016-05-07 09:00:00,192
"6860",2873212765,2016-05-07 10:00:00,0
"6861",2873212765,2016-05-07 11:00:00,0
"6862",2873212765,2016-05-07 12:00:00,0
"6863",2873212765,2016-05-07 13:00:00,0
"6864",2873212765,2016-05-07 14:00:00,0
"6865",2873212765,2016-05-07 15:00:00,0
"6866",2873212765,2016-05-07 16:00:00,0
"6867",2873212765,2016-05-07 17:00:00,0
"6868",2873212765,2016-05-07 18:00:00,0
"6869",2873212765,2016-05-07 19:00:00,0
"6870",2873212765,2016-05-07 20:00:00,0
"6871",2873212765,2016-05-07 21:00:00,219
"6872",2873212765,2016-05-07 22:00:00,55
"6873",2873212765,2016-05-07 23:00:00,27
"6874",2873212765,2016-05-08 00:00:00,0
